date,municipality,metric,cases
2020-06-04,North Salem,active,3
2020-06-04,North Salem,new,1
2020-06-04,Ossining Town,total,150
2020-06-04,Ossining Town,active,2
2020-06-04,Ossining Town,new,0
2020-06-04,Ossining Village,total,1032
2020-06-04,Ossining Village,active,16
2020-06-04,Ossining Village,new,2
2020-06-04,Peekskill,total,928
2020-06-04,Peekskill,active,38
2020-06-04,Peekskill,new,3
2020-06-04,Pelham,total,156
2020-06-04,Pelham,active,0
2020-06-04,Pelham,new,0
2020-06-04,Pelham Manor,total,103
2020-06-04,Pelham Manor,active,1
2020-06-04,Pelham Manor,new,0
2020-06-04,Pleasantville,total,117
2020-06-04,Pleasantville,active,2
2020-06-04,Pleasantville,new,0
2020-06-04,Port Chester,total,1219
2020-06-04,Port Chester,active,33
2020-06-04,Port Chester,new,1
2020-06-04,Pound Ridge,total,27
2020-06-04,Pound Ridge,active,1
2020-06-04,Pound Ridge,new,0
2020-06-04,Rye Brook,total,175
2020-06-04,Rye Brook,active,1
2020-06-04,Rye Brook,new,1
2020-06-04,Rye City,total,201
2020-06-04,Rye City,active,2
2020-06-04,Rye City,new,1
2020-06-04,Scarsdale,total,350
2020-06-04,Scarsdale,active,3
2020-06-04,Scarsdale,new,0
2020-06-04,Sleepy Hollow,total,365
2020-06-04,Sleepy Hollow,active,2
2020-06-04,Sleepy Hollow,new,0
2020-06-04,Somers,total,349
2020-06-04,Somers,active,28
2020-06-04,Somers,new,2
2020-06-04,Tarrytown,total,272
2020-06-04,Tarrytown,active,4
2020-06-04,Tarrytown,new,1
2020-06-04,Tuckahoe,total,132
2020-06-04,Tuckahoe,active,3
2020-06-04,Tuckahoe,new,2
2020-06-04,White Plains,total,1748
2020-06-04,White Plains,active,26
2020-06-04,White Plains,new,3
2020-06-04,Yonkers,total,6842
2020-06-04,Yonkers,active,138
2020-06-04,Yonkers,new,10
2020-06-04,Yorktown,total,639
2020-06-04,Yorktown,active,32
2020-06-04,Yorktown,new,1
2020-06-04,Totals,total,26537
2020-06-04,Totals,active,573
2020-06-04,Totals,new,50
2020-06-05,Ardsley,total,NA
2020-06-05,Ardsley,active,NA
2020-06-05,Ardsley,new,NA
2020-06-05,Bedford,total,245
2020-06-05,Bedford,active,9
2020-06-05,Bedford,new,1
2020-06-05,Briarcliff Manor,total,94
2020-06-05,Briarcliff Manor,active,2
2020-06-05,Briarcliff Manor,new,0
2020-06-05,Bronxville,total,NA
2020-06-05,Bronxville,active,1
2020-06-05,Bronxville,new,NA
2020-06-05,Buchanan,total,33
2020-06-05,Buchanan,active,0
2020-06-05,Buchanan,new,0
2020-06-05,Cortlandt,total,789
2020-06-05,Cortlandt,active,16
2020-06-05,Cortlandt,new,NA
2020-06-05,Croton-on-Hudson,total,170
2020-06-05,Croton-on-Hudson,active,NA
2020-06-05,Croton-on-Hudson,new,NA
2020-06-05,Dobbs Ferry,total,305
2020-06-05,Dobbs Ferry,active,3
2020-06-05,Dobbs Ferry,new,0
2020-06-05,Eastchester,total,439
2020-06-05,Eastchester,active,3
2020-06-05,Eastchester,new,0
2020-06-05,Elmsford,total,196
2020-06-05,Elmsford,active,7
2020-06-05,Elmsford,new,4
2020-06-05,Greenburgh,total,1120
2020-06-05,Greenburgh,active,24
2020-06-05,Greenburgh,new,1
2020-06-05,Harrison,total,389
2020-06-05,Harrison,active,2
2020-06-05,Harrison,new,NA
2020-06-05,Hastings-on-Hudson,total,122
2020-06-05,Hastings-on-Hudson,active,7
2020-06-05,Hastings-on-Hudson,new,2
2020-06-05,Irvington,total,79
2020-06-05,Irvington,active,1
2020-06-05,Irvington,new,0
2020-06-05,Larchmont,total,66
2020-06-05,Larchmont,active,NA
2020-06-05,Larchmont,new,0
2020-06-05,Lewisboro,total,101
2020-06-05,Lewisboro,active,7
2020-06-05,Lewisboro,new,NA
2020-06-05,Mamaroneck Town,total,165
2020-06-05,Mamaroneck Town,active,0
2020-06-05,Mamaroneck Town,new,NA
2020-06-05,Mamaroneck Village,total,410
2020-06-05,Mamaroneck Village,active,26
2020-06-05,Mamaroneck Village,new,3
2020-06-05,Mount Kisco,total,278
2020-06-05,Mount Kisco,active,5
2020-06-05,Mount Kisco,new,NA
2020-06-05,Mount Pleasant,total,560
2020-06-05,Mount Pleasant,active,10
2020-06-05,Mount Pleasant,new,0
2020-06-05,Mount Vernon,total,2628
2020-06-05,Mount Vernon,active,31
2020-06-05,Mount Vernon,new,NA
2020-06-05,New Castle,total,179
2020-06-05,New Castle,active,2
2020-06-05,New Castle,new,0
2020-06-05,New Rochelle,total,2901
2020-06-05,New Rochelle,active,62
2020-06-05,New Rochelle,new,6
2020-06-05,North Castle,total,195
2020-06-05,North Castle,active,NA
2020-06-05,North Castle,new,NA
2020-06-05,North Salem,total,135
2020-06-05,North Salem,active,5
2020-06-05,North Salem,new,2
2020-06-05,Ossining Town,total,151
2020-06-05,Ossining Town,active,3
2020-06-05,Ossining Town,new,1
2020-06-05,Ossining Village,total,1035
2020-06-05,Ossining Village,active,16
2020-06-05,Ossining Village,new,3
2020-06-05,Peekskill,total,932
2020-06-05,Peekskill,active,39
2020-06-05,Peekskill,new,4
2020-06-05,Pelham,total,156
2020-06-05,Pelham,active,NA
2020-06-05,Pelham,new,0
2020-06-05,Pelham Manor,total,103
2020-06-05,Pelham Manor,active,1
2020-06-05,Pelham Manor,new,0
2020-06-05,Pleasantville,total,117
2020-06-05,Pleasantville,active,2
2020-06-05,Pleasantville,new,0
2020-06-05,Port Chester,total,1219
2020-06-05,Port Chester,active,29
2020-06-05,Port Chester,new,0
2020-06-05,Pound Ridge,total,27
2020-06-05,Pound Ridge,active,1
2020-06-05,Pound Ridge,new,0
2020-06-05,Rye Brook,total,177
2020-06-05,Rye Brook,active,1
2020-06-05,Rye Brook,new,0
2020-06-05,Rye City,total,201
2020-06-05,Rye City,active,2
2020-06-05,Rye City,new,0
2020-06-05,Scarsdale,total,350
2020-06-05,Scarsdale,active,3
2020-06-05,Scarsdale,new,0
2020-06-05,Sleepy Hollow,total,365
2020-06-05,Sleepy Hollow,active,2
2020-06-05,Sleepy Hollow,new,0
2020-06-05,Somers,total,354
2020-06-05,Somers,active,2
2020-06-05,Somers,new,5
2020-06-05,Tarrytown,total,273
2020-06-05,Tarrytown,active,5
2020-06-05,Tarrytown,new,1
2020-06-05,Tuckahoe,total,132
2020-06-05,Tuckahoe,active,3
2020-06-05,Tuckahoe,new,NA
2020-06-05,White Plains,total,1748
2020-06-05,White Plains,active,18
2020-06-05,White Plains,new,NA
2020-06-05,Yonkers,total,6853
2020-06-05,Yonkers,active,129
2020-06-05,Yonkers,new,NA
2020-06-05,Yorktown,total,NA
2020-06-05,Yorktown,active,3
2020-06-05,Yorktown,new,2
2020-06-05,Totals,total,NA
2020-06-05,Totals,active,26583538
2020-06-05,Totals,new,46
2020-06-08,Ardsley,total,92
2020-06-08,Ardsley,active,0
2020-06-08,Ardsley,new,0
2020-06-08,Bedford,total,245
2020-06-08,Bedford,active,9
2020-06-08,Bedford,new,1
2020-06-08,Briarcliff Manor,total,97
2020-06-08,Briarcliff Manor,active,4
2020-06-08,Briarcliff Manor,new,1
2020-06-08,Bronxville,total,64
2020-06-08,Bronxville,active,1
2020-06-08,Bronxville,new,0
2020-06-08,Buchanan,total,33
2020-06-08,Buchanan,active,0
2020-06-08,Buchanan,new,0
2020-06-08,Cortlandt,total,814
2020-06-08,Cortlandt,active,39
2020-06-08,Cortlandt,new,2
2020-06-08,Croton-on-Hudson,total,187
2020-06-08,Croton-on-Hudson,active,17
2020-06-08,Croton-on-Hudson,new,1
2020-06-08,Dobbs Ferry,total,307
2020-06-08,Dobbs Ferry,active,4
2020-06-08,Dobbs Ferry,new,0
2020-06-08,Eastchester,total,441
2020-06-08,Eastchester,active,4
2020-06-08,Eastchester,new,0
2020-06-08,Elmsford,total,197
2020-06-08,Elmsford,active,8
2020-06-08,Elmsford,new,1
2020-06-08,Greenburgh,total,1127
2020-06-08,Greenburgh,active,20
2020-06-08,Greenburgh,new,0
2020-06-08,Harrison,total,390
2020-06-08,Harrison,active,2
2020-06-08,Harrison,new,0
2020-06-08,Hastings-on-Hudson,total,124
2020-06-08,Hastings-on-Hudson,active,8
2020-06-08,Hastings-on-Hudson,new,0
2020-06-08,Irvington,total,79
2020-06-08,Irvington,active,0
2020-06-08,Irvington,new,0
2020-06-08,Larchmont,total,66
2020-06-08,Larchmont,active,0
2020-06-08,Larchmont,new,NA
2020-06-08,Lewisboro,total,105
2020-06-08,Lewisboro,active,9
2020-06-08,Lewisboro,new,3
2020-06-08,Mamaroneck Town,total,165
2020-06-08,Mamaroneck Town,active,0
2020-06-08,Mamaroneck Town,new,0
2020-06-08,Mamaroneck Village,total,414
2020-06-08,Mamaroneck Village,active,24
2020-06-08,Mamaroneck Village,new,0
2020-06-08,Mount Kisco,total,274
2020-06-08,Mount Kisco,active,4
2020-06-08,Mount Kisco,new,0
2020-06-08,Mount Pleasant,total,569
2020-06-08,Mount Pleasant,active,14
2020-06-08,Mount Pleasant,new,0
2020-06-08,Mount Vernon,total,2646
2020-06-08,Mount Vernon,active,43
2020-06-08,Mount Vernon,new,1
2020-06-08,New Castle,total,179
2020-06-08,New Castle,active,0
2020-06-08,New Castle,new,0
2020-06-08,New Rochelle,total,2934
2020-06-08,New Rochelle,active,79
2020-06-08,New Rochelle,new,1
2020-06-08,North Castle,total,195
2020-06-08,North Castle,active,0
2020-06-08,North Castle,new,NA
2020-06-08,North Salem,total,140
2020-06-08,North Salem,active,11
2020-06-08,North Salem,new,NA
2020-06-08,Ossining Town,total,152
2020-06-08,Ossining Town,active,4
2020-06-08,Ossining Town,new,0
2020-06-08,Ossining Village,total,1040
2020-06-08,Ossining Village,active,21
2020-06-08,Ossining Village,new,0
2020-06-08,Peekskill,total,941
2020-06-08,Peekskill,active,32
2020-06-08,Peekskill,new,1
2020-06-08,Pelham,total,156
2020-06-08,Pelham,active,0
2020-06-08,Pelham,new,0
2020-06-08,Pelham Manor,total,103
2020-06-08,Pelham Manor,active,1
2020-06-08,Pelham Manor,new,0
2020-06-08,Pleasantville,total,117
2020-06-08,Pleasantville,active,2
2020-06-08,Pleasantville,new,0
2020-06-08,Port Chester,total,1224
2020-06-08,Port Chester,active,15
2020-06-08,Port Chester,new,1
2020-06-08,Pound Ridge,total,27
2020-06-08,Pound Ridge,active,0
2020-06-08,Pound Ridge,new,0
2020-06-08,Rye Brook,total,177
2020-06-08,Rye Brook,active,3
2020-06-08,Rye Brook,new,0
2020-06-08,Rye City,total,202
2020-06-08,Rye City,active,2
2020-06-08,Rye City,new,0
2020-06-08,Scarsdale,total,350
2020-06-08,Scarsdale,active,3
2020-06-08,Scarsdale,new,0
2020-06-08,Sleepy Hollow,total,367
2020-06-08,Sleepy Hollow,active,3
2020-06-08,Sleepy Hollow,new,0
2020-06-08,Somers,total,373
2020-06-08,Somers,active,41
2020-06-08,Somers,new,4
2020-06-08,Tarrytown,total,278
2020-06-08,Tarrytown,active,10
2020-06-08,Tarrytown,new,3
2020-06-08,Tuckahoe,total,132
2020-06-08,Tuckahoe,active,3
2020-06-08,Tuckahoe,new,0
2020-06-08,White Plains,total,1764
2020-06-08,White Plains,active,27
2020-06-08,White Plains,new,1
2020-06-08,Yonkers,total,6913
2020-06-08,Yonkers,active,143
2020-06-08,Yonkers,new,10
2020-06-08,Yorktown,total,658
2020-06-08,Yorktown,active,41
2020-06-08,Yorktown,new,3
2020-06-08,Totals,total,26858
2020-06-08,Totals,active,651
2020-06-08,Totals,new,34
2020-06-11,Ardsley,total,92
2020-06-11,Ardsley,active,1
2020-06-11,Ardsley,new,0
2020-06-11,Bedford,total,247
2020-06-11,Bedford,active,12
2020-06-11,Bedford,new,2
2020-06-11,Briarcliff Manor,total,97
2020-06-11,Briarcliff Manor,active,5
2020-06-11,Briarcliff Manor,new,0
2020-06-11,Bronxville,total,64
2020-06-11,Bronxville,active,1
2020-06-11,Bronxville,new,0
2020-06-11,Buchanan,total,33
2020-06-11,Buchanan,active,0
2020-06-11,Buchanan,new,0
2020-06-11,Cortlandt,total,816
2020-06-11,Cortlandt,active,438
2020-06-11,Cortlandt,new,2
2020-06-11,Croton-on-Hudson,total,187
2020-06-11,Croton-on-Hudson,active,20
2020-06-11,Croton-on-Hudson,new,0
2020-06-11,Dobbs Ferry,total,307
2020-06-11,Dobbs Ferry,active,5
2020-06-11,Dobbs Ferry,new,0
2020-06-11,Eastchester,total,441
2020-06-11,Eastchester,active,8
2020-06-11,Eastchester,new,0
2020-06-11,Elmsford,total,197
2020-06-11,Elmsford,active,12
2020-06-11,Elmsford,new,3
2020-06-11,Greenburgh,total,1127
2020-06-11,Greenburgh,active,29
2020-06-11,Greenburgh,new,0
2020-06-11,Harrison,total,391
2020-06-11,Harrison,active,7
2020-06-11,Harrison,new,1
2020-06-11,Hastings-on-Hudson,total,124
2020-06-11,Hastings-on-Hudson,active,9
2020-06-11,Hastings-on-Hudson,new,0
2020-06-11,Irvington,total,79
2020-06-11,Irvington,active,0
2020-06-11,Irvington,new,0
2020-06-11,Larchmont,total,66
2020-06-11,Larchmont,active,2
2020-06-11,Larchmont,new,0
2020-06-11,Lewisboro,total,105
2020-06-11,Lewisboro,active,10
2020-06-11,Lewisboro,new,0
2020-06-11,Mamaroneck Town,total,165
2020-06-11,Mamaroneck Town,active,2
2020-06-11,Mamaroneck Town,new,0
2020-06-11,Mamaroneck Village,total,418
2020-06-11,Mamaroneck Village,active,36
2020-06-11,Mamaroneck Village,new,4
2020-06-11,Mount Kisco,total,274
2020-06-11,Mount Kisco,active,6
2020-06-11,Mount Kisco,new,0
2020-06-11,Mount Pleasant,total,570
2020-06-11,Mount Pleasant,active,19
2020-06-11,Mount Pleasant,new,1
2020-06-11,Mount Vernon,total,2646
2020-06-11,Mount Vernon,active,58
2020-06-11,Mount Vernon,new,0
2020-06-11,New Castle,total,179
2020-06-11,New Castle,active,2
2020-06-11,New Castle,new,0
2020-06-11,New Rochelle,total,2935
2020-06-11,New Rochelle,active,102
2020-06-11,New Rochelle,new,1
2020-06-11,North Castle,total,195
2020-06-11,North Castle,active,3
2020-06-11,North Castle,new,0
2020-06-11,North Salem,total,140
2020-06-11,North Salem,active,17
2020-06-11,North Salem,new,0
2020-06-11,Ossining Town,total,152
2020-06-11,Ossining Town,active,7
2020-06-11,Ossining Town,new,0
2020-06-11,Ossining Village,total,1041
2020-06-11,Ossining Village,active,27
2020-06-11,Ossining Village,new,2
2020-06-11,Peekskill,total,942
2020-06-11,Peekskill,active,46
2020-06-11,Peekskill,new,1
2020-06-11,Pelham,total,156
2020-06-11,Pelham,active,0
2020-06-11,Pelham,new,0
2020-06-11,Pelham Manor,total,103
2020-06-11,Pelham Manor,active,1
2020-06-11,Pelham Manor,new,0
2020-06-11,Pleasantville,total,117
2020-06-11,Pleasantville,active,2
2020-06-11,Pleasantville,new,0
2020-06-11,Port Chester,total,1224
2020-06-11,Port Chester,active,32
2020-06-11,Port Chester,new,0
2020-06-11,Pound Ridge,total,27
2020-06-11,Pound Ridge,active,2
2020-06-11,Pound Ridge,new,0
2020-06-11,Rye Brook,total,177
2020-06-11,Rye Brook,active,3
2020-06-11,Rye Brook,new,0
2020-06-11,Rye City,total,202
2020-06-11,Rye City,active,4
2020-06-11,Rye City,new,0
2020-06-11,Scarsdale,total,350
2020-06-11,Scarsdale,active,3
2020-06-11,Scarsdale,new,0
2020-06-11,Sleepy Hollow,total,368
2020-06-11,Sleepy Hollow,active,5
2020-06-11,Sleepy Hollow,new,1
2020-06-11,Somers,total,373
2020-06-11,Somers,active,53
2020-06-11,Somers,new,0
2020-06-11,Tarrytown,total,279
2020-06-11,Tarrytown,active,12
2020-06-11,Tarrytown,new,1
2020-06-11,Tuckahoe,total,132
2020-06-11,Tuckahoe,active,3
2020-06-11,Tuckahoe,new,0
2020-06-11,White Plains,total,1769
2020-06-11,White Plains,active,46
2020-06-11,White Plains,new,5
2020-06-11,Yonkers,total,6925
2020-06-11,Yonkers,active,223
2020-06-11,Yonkers,new,12
2020-06-11,Yorktown,total,660
2020-06-11,Yorktown,active,54
2020-06-11,Yorktown,new,2
2020-06-11,Totals,total,26892
2020-06-11,Totals,active,937
2020-06-11,Totals,new,37
2020-06-12,Ardsley,total,92
2020-06-12,Ardsley,active,1
2020-06-12,Ardsley,new,0
2020-06-12,Bedford,total,247
2020-06-12,Bedford,active,12
2020-06-12,Bedford,new,0
2020-06-12,Briarcliff Manor,total,97
2020-06-12,Briarcliff Manor,active,5
2020-06-12,Briarcliff Manor,new,0
2020-06-12,Bronxville,total,64
2020-06-12,Bronxville,active,1
2020-06-12,Bronxville,new,NA
2020-06-12,Buchanan,total,33
2020-06-12,Buchanan,active,0
2020-06-12,Buchanan,new,0
2020-06-12,Cortlandt,total,818
2020-06-12,Cortlandt,active,51
2020-06-12,Cortlandt,new,2
2020-06-12,Croton-on-Hudson,total,186
2020-06-12,Croton-on-Hudson,active,20
2020-06-12,Croton-on-Hudson,new,0
2020-06-12,Dobbs Ferry,total,307
2020-06-12,Dobbs Ferry,active,6
2020-06-12,Dobbs Ferry,new,0
2020-06-12,Eastchester,total,441
2020-06-12,Eastchester,active,9
2020-06-12,Eastchester,new,0
2020-06-12,Elmsford,total,197
2020-06-12,Elmsford,active,12
2020-06-12,Elmsford,new,0
2020-06-12,Greenburgh,total,1126
2020-06-12,Greenburgh,active,28
2020-06-12,Greenburgh,new,0
2020-06-12,Harrison,total,391
2020-06-12,Harrison,active,7
2020-06-12,Harrison,new,0
2020-06-12,Hastings-on-Hudson,total,124
2020-06-12,Hastings-on-Hudson,active,9
2020-06-12,Hastings-on-Hudson,new,0
2020-06-12,Irvington,total,79
2020-06-12,Irvington,active,0
2020-06-12,Irvington,new,0
2020-06-12,Larchmont,total,66
2020-06-12,Larchmont,active,2
2020-06-12,Larchmont,new,0
2020-06-12,Lewisboro,total,105
2020-06-12,Lewisboro,active,10
2020-06-12,Lewisboro,new,0
2020-06-12,Mamaroneck Town,total,165
2020-06-12,Mamaroneck Town,active,2
2020-06-12,Mamaroneck Town,new,0
2020-06-12,Mamaroneck Village,total,418
2020-06-12,Mamaroneck Village,active,38
2020-06-12,Mamaroneck Village,new,1
2020-06-12,Mount Kisco,total,274
2020-06-12,Mount Kisco,active,7
2020-06-12,Mount Kisco,new,0
2020-06-12,Mount Pleasant,total,570
2020-06-12,Mount Pleasant,active,19
2020-06-12,Mount Pleasant,new,0
2020-06-12,Mount Vernon,total,2649
2020-06-12,Mount Vernon,active,62
2020-06-12,Mount Vernon,new,5
2020-06-12,New Castle,total,179
2020-06-12,New Castle,active,2
2020-06-12,New Castle,new,0
2020-06-12,New Rochelle,total,2939
2020-06-12,New Rochelle,active,110
2020-06-12,New Rochelle,new,5
2020-06-12,North Castle,total,195
2020-06-12,North Castle,active,3
2020-06-12,North Castle,new,0
2020-06-12,North Salem,total,140
2020-06-12,North Salem,active,17
2020-06-12,North Salem,new,NA
2020-06-12,Ossining Town,total,152
2020-06-12,Ossining Town,active,8
2020-06-12,Ossining Town,new,0
2020-06-12,Ossining Village,total,1043
2020-06-12,Ossining Village,active,30
2020-06-12,Ossining Village,new,2
2020-06-12,Peekskill,total,943
2020-06-12,Peekskill,active,47
2020-06-12,Peekskill,new,1
2020-06-12,Pelham,total,156
2020-06-12,Pelham,active,0
2020-06-12,Pelham,new,0
2020-06-12,Pelham Manor,total,103
2020-06-12,Pelham Manor,active,1
2020-06-12,Pelham Manor,new,0
2020-06-12,Pleasantville,total,117
2020-06-12,Pleasantville,active,2
2020-06-12,Pleasantville,new,0
2020-06-12,Port Chester,total,1225
2020-06-12,Port Chester,active,34
2020-06-12,Port Chester,new,1
2020-06-12,Pound Ridge,total,27
2020-06-12,Pound Ridge,active,2
2020-06-12,Pound Ridge,new,0
2020-06-12,Rye Brook,total,177
2020-06-12,Rye Brook,active,3
2020-06-12,Rye Brook,new,0
2020-06-12,Rye City,total,202
2020-06-12,Rye City,active,4
2020-06-12,Rye City,new,0
2020-06-12,Scarsdale,total,350
2020-06-12,Scarsdale,active,3
2020-06-12,Scarsdale,new,0
2020-06-12,Sleepy Hollow,total,368
2020-06-12,Sleepy Hollow,active,5
2020-06-12,Sleepy Hollow,new,0
2020-06-12,Somers,total,373
2020-06-12,Somers,active,54
2020-06-12,Somers,new,1
2020-06-12,Tarrytown,total,279
2020-06-12,Tarrytown,active,12
2020-06-12,Tarrytown,new,0
2020-06-12,Tuckahoe,total,132
2020-06-12,Tuckahoe,active,3
2020-06-12,Tuckahoe,new,0
2020-06-12,White Plains,total,1769
2020-06-12,White Plains,active,46
2020-06-12,White Plains,new,0
2020-06-12,Yonkers,total,6930
2020-06-12,Yonkers,active,236
2020-06-12,Yonkers,new,9
2020-06-12,Yorktown,total,664
2020-06-12,Yorktown,active,58
2020-06-12,Yorktown,new,4
2020-06-12,Totals,total,26912
2020-06-12,Totals,active,981
2020-06-12,Totals,new,31
2020-06-15,Ardsley,total,92
2020-06-15,Ardsley,active,1
2020-06-15,Ardsley,new,0
2020-06-15,Bedford,total,248
2020-06-15,Bedford,active,8
2020-06-15,Bedford,new,1
2020-06-15,Briarcliff Manor,total,100
2020-06-15,Briarcliff Manor,active,5
2020-06-15,Briarcliff Manor,new,3
2020-06-15,Bronxville,total,64
2020-06-15,Bronxville,active,0
2020-06-15,Bronxville,new,0
2020-06-15,Buchanan,total,33
2020-06-15,Buchanan,active,0
2020-06-15,Buchanan,new,0
2020-06-15,Cortlandt,total,826
2020-06-15,Cortlandt,active,38
2020-06-15,Cortlandt,new,8
2020-06-15,Croton-on-Hudson,total,198
2020-06-15,Croton-on-Hudson,active,22
2020-06-15,Croton-on-Hudson,new,12
2020-06-15,Dobbs Ferry,total,310
2020-06-15,Dobbs Ferry,active,7
2020-06-15,Dobbs Ferry,new,3
2020-06-15,Eastchester,total,444
2020-06-15,Eastchester,active,9
2020-06-15,Eastchester,new,3
2020-06-15,Elmsford,total,199
2020-06-15,Elmsford,active,11
2020-06-15,Elmsford,new,2
2020-06-15,Greenburgh,total,1139
2020-06-15,Greenburgh,active,26
2020-06-15,Greenburgh,new,15
2020-06-15,Harrison,total,396
2020-06-15,Harrison,active,8
2020-06-15,Harrison,new,5
2020-06-15,Hastings-on-Hudson,total,125
2020-06-15,Hastings-on-Hudson,active,9
2020-06-15,Hastings-on-Hudson,new,2
2020-06-15,Irvington,total,80
2020-06-15,Irvington,active,0
2020-06-15,Irvington,new,1
2020-06-15,Larchmont,total,66
2020-06-15,Larchmont,active,1
2020-06-15,Larchmont,new,0
2020-06-15,Lewisboro,total,105
2020-06-15,Lewisboro,active,5
2020-06-15,Lewisboro,new,0
2020-06-15,Mamaroneck Town,total,167
2020-06-15,Mamaroneck Town,active,3
2020-06-15,Mamaroneck Town,new,2
2020-06-15,Mamaroneck Village,total,422
2020-06-15,Mamaroneck Village,active,238
2020-06-15,Mamaroneck Village,new,4
2020-06-15,Mount Kisco,total,277
2020-06-15,Mount Kisco,active,7
2020-06-15,Mount Kisco,new,3
2020-06-15,Mount Pleasant,total,572
2020-06-15,Mount Pleasant,active,15
2020-06-15,Mount Pleasant,new,2
2020-06-15,Mount Vernon,total,2672
2020-06-15,Mount Vernon,active,54
2020-06-15,Mount Vernon,new,24
2020-06-15,New Castle,total,183
2020-06-15,New Castle,active,2
2020-06-15,New Castle,new,4
2020-06-15,New Rochelle,total,2977
2020-06-15,New Rochelle,active,102
2020-06-15,New Rochelle,new,38
2020-06-15,North Castle,total,198
2020-06-15,North Castle,active,4
2020-06-15,North Castle,new,3
2020-06-15,North Salem,total,141
2020-06-15,North Salem,active,13
2020-06-15,North Salem,new,1
2020-06-15,Ossining Town,total,152
2020-06-15,Ossining Town,active,4
2020-06-15,Ossining Town,new,0
2020-06-15,Ossining Village,total,1054
2020-06-15,Ossining Village,active,32
2020-06-15,Ossining Village,new,11
